participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,digit_support_target,digit_transform_demo_used,digit_keypad_demo_used,digit_hesitation_prompt_used,digit_post_support_span_success,intended_trial_start_ms,actual_trial_start_ms,span_length,trial_index_within_span,span_round,presented_sequence,correct_backward_sequence,participant_input_sequence,participant_input_string,input_method,first_key_latency_ms,response_complete_time_ms,accuracy,response_correct,omission_input,delete_count,clear_count,click_count,inter_key_intervals_ms,adaptive_decision,digits_audio_onsets_ms,digits_audio_files,digits_audio_events_json,rt_ms,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,repeated_audio_once_in_practice,stage_records_json,termination_reason,terminal_span_length,set_size,trial_type,probe_index,probe_position_xy,item_positions,item_colors_memory,item_colors_test,probe_original_color,probe_test_color,response_key,response_label,correct_response_key,feedback_type,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,layout_generation_attempts,overlap_check_passed,practice_pass_flag
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,digit_span,1,formal_span_4,formal,3,1,11,formal,span_4,1779090031,61.075,2026-05-18T15:43:47.540,0,0,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,189985.163,190123.303,4.0,1.0,3.0,"[2, 3, 9, 4]","[""4"", ""9"", ""3"", ""2""]","[""4"", ""9"", ""2"", ""3""]",4923,onscreen_mouse,20153.818,78456.327,0,0,0.0,0.0,0.0,5.0,"[17914.951, 35408.776, 2074.316]",advance,"[190125.875, 191182.068, 192178.683, 193218.618]","[""digit_2.wav"", ""digit_3.wav"", ""digit_9.wav"", ""digit_4.wav""]","[{""audio_file"": ""digit_2.wav"", ""audio_start_global_ms"": 190125.875, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 190625.875}, {""audio_file"": ""digit_3.wav"", ""audio_start_global_ms"": 191182.068, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 191682.068}, {""audio_file"": ""digit_9.wav"", ""audio_start_global_ms"": 192178.683, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 192678.683}, {""audio_file"": ""digit_4.wav"", ""audio_start_global_ms"": 193218.618, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 193718.618}]",,190085.163,190125.875,272825.885,4000,82700.01,272825.885,0.0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 189985.163, ""actual_onset_global_ms"": 190123.303, ""actual_offset_global_ms"": 190139.676, ""actual_duration_ms"": 16.373}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 190085.163, ""actual_onset_global_ms"": 190125.875, ""actual_offset_global_ms"": 193718.618, ""actual_duration_ms"": 3592.743}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 193718.618, ""actual_onset_global_ms"": 193841.142, ""actual_offset_global_ms"": 194342.188, ""actual_duration_ms"": 501.046}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 194342.188, ""actual_onset_global_ms"": 194369.364, ""actual_offset_global_ms"": 272825.885, ""actual_duration_ms"": 78456.521}]",two_failures_in_span,6.0,,,,,,,,,,,,,,,,,,,,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,digit_span,1,formal_span_4,formal,3,2,12,formal,span_4,1779090031,61.075,2026-05-18T15:45:10.387,0,0,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,272832.765,272965.445,4.0,2.0,3.0,"[1, 7, 5, 2]","[""2"", ""5"", ""7"", ""1""]","[""2"", ""5"", ""7"", ""1""]",2571,onscreen_mouse,8806.706,50061.598,1,1,0.0,0.0,0.0,5.0,"[13656.687, 14870.833, 8115.996]",advance,"[272967.642, 274004.972, 275078.336, 276022.967]","[""digit_1.wav"", ""digit_7.wav"", ""digit_5.wav"", ""digit_2.wav""]","[{""audio_file"": ""digit_1.wav"", ""audio_start_global_ms"": 272967.642, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 273467.642}, {""audio_file"": ""digit_7.wav"", ""audio_start_global_ms"": 274004.972, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 274504.972}, {""audio_file"": ""digit_5.wav"", ""audio_start_global_ms"": 275078.336, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 275578.336}, {""audio_file"": ""digit_2.wav"", ""audio_start_global_ms"": 276022.967, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 276522.967}]",,272932.765,272967.642,327236.763,4000,54269.121,327236.763,0.0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 272832.765, ""actual_onset_global_ms"": 272965.445, ""actual_offset_global_ms"": 272981.818, ""actual_duration_ms"": 16.373}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 272932.765, ""actual_onset_global_ms"": 272967.642, ""actual_offset_global_ms"": 276522.967, ""actual_duration_ms"": 3555.325}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 276522.967, ""actual_onset_global_ms"": 276617.029, ""actual_offset_global_ms"": 277143.726, ""actual_duration_ms"": 526.697}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 277143.726, ""actual_onset_global_ms"": 277174.818, ""actual_offset_global_ms"": 327236.763, ""actual_duration_ms"": 50061.945}]",two_failures_in_span,6.0,,,,,,,,,,,,,,,,,,,,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,digit_span,1,formal_span_5,formal,4,1,13,formal,span_5,1779090031,61.075,2026-05-18T15:46:04.802,0,0,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,327247.324,327387.614,5.0,1.0,4.0,"[7, 1, 4, 2, 9]","[""9"", ""2"", ""4"", ""1"", ""7""]","[""1""]",1,onscreen_mouse,30774.863,34453.903,0,0,0.0,0.0,0.0,2.0,[],advance,"[327389.143, 328457.078, 329436.333, 330487.075, 331466.769]","[""digit_7.wav"", ""digit_1.wav"", ""digit_4.wav"", ""digit_2.wav"", ""digit_9.wav""]","[{""audio_file"": ""digit_7.wav"", ""audio_start_global_ms"": 327389.143, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 327889.143}, {""audio_file"": ""digit_1.wav"", ""audio_start_global_ms"": 328457.078, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 328957.078}, {""audio_file"": ""digit_4.wav"", ""audio_start_global_ms"": 329436.333, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 329936.333}, {""audio_file"": ""digit_2.wav"", ""audio_start_global_ms"": 330487.075, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 330987.075}, {""audio_file"": ""digit_9.wav"", ""audio_start_global_ms"": 331466.769, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 331966.769}]",,327347.324,327389.143,367002.541,5000,39613.398,367002.541,0.0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 327247.324, ""actual_onset_global_ms"": 327387.614, ""actual_offset_global_ms"": 327403.987, ""actual_duration_ms"": 16.373}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 5000, ""intended_onset_ms"": 327347.324, ""actual_onset_global_ms"": 327389.143, ""actual_offset_global_ms"": 331966.769, ""actual_duration_ms"": 4577.626}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 331966.769, ""actual_onset_global_ms"": 332021.09, ""actual_offset_global_ms"": 332521.672, ""actual_duration_ms"": 500.582}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 332521.672, ""actual_onset_global_ms"": 332548.347, ""actual_offset_global_ms"": 367002.541, ""actual_duration_ms"": 34454.194}]",two_failures_in_span,6.0,,,,,,,,,,,,,,,,,,,,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,digit_span,1,formal_span_5,formal,4,2,14,formal,span_5,1779090031,61.075,2026-05-18T15:46:44.567,0,0,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,367012.175,367199.617,5.0,2.0,4.0,"[2, 5, 7, 9, 6]","[""6"", ""9"", ""7"", ""5"", ""2""]","[""6"", ""9"", ""7"", ""5"", ""2""]",69752,onscreen_mouse,13104.715,63043.849,1,1,0.0,0.0,0.0,6.0,"[7216.762, 9962.829, 22273.143, 5833.83]",advance,"[367202.608, 368247.662, 369256.647, 370275.968, 371220.178]","[""digit_2.wav"", ""digit_5.wav"", ""digit_7.wav"", ""digit_9.wav"", ""digit_6.wav""]","[{""audio_file"": ""digit_2.wav"", ""audio_start_global_ms"": 367202.608, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 367702.608}, {""audio_file"": ""digit_5.wav"", ""audio_start_global_ms"": 368247.662, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 368747.662}, {""audio_file"": ""digit_7.wav"", ""audio_start_global_ms"": 369256.647, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 369756.647}, {""audio_file"": ""digit_9.wav"", ""audio_start_global_ms"": 370275.968, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 370775.968}, {""audio_file"": ""digit_6.wav"", ""audio_start_global_ms"": 371220.178, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 371720.178}]",,367112.175,367202.608,435401.1,5000,68198.492,435401.1,0.0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 367012.175, ""actual_onset_global_ms"": 367199.617, ""actual_offset_global_ms"": 367215.99, ""actual_duration_ms"": 16.373}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 5000, ""intended_onset_ms"": 367112.175, ""actual_onset_global_ms"": 367202.608, ""actual_offset_global_ms"": 371720.178, ""actual_duration_ms"": 4517.57}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 371720.178, ""actual_onset_global_ms"": 371806.969, ""actual_offset_global_ms"": 372327.689, ""actual_duration_ms"": 520.72}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 372327.689, ""actual_onset_global_ms"": 372357.058, ""actual_offset_global_ms"": 435401.1, ""actual_duration_ms"": 63044.042}]",two_failures_in_span,6.0,,,,,,,,,,,,,,,,,,,,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,digit_span,1,formal_span_6,formal,5,1,15,formal,span_6,1779090031,61.075,2026-05-18T15:47:52.967,0,0,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,435412.433,435560.294,6.0,1.0,5.0,"[9, 2, 8, 4, 6, 7]","[""7"", ""6"", ""4"", ""8"", ""2"", ""9""]","[""6""]",6,onscreen_mouse,19215.181,21932.233,0,0,0.0,0.0,0.0,2.0,[],terminate,"[435562.564, 436626.96, 437602.629, 438623.047, 439595.657, 440580.561]","[""digit_9.wav"", ""digit_2.wav"", ""digit_8.wav"", ""digit_4.wav"", ""digit_6.wav"", ""digit_7.wav""]","[{""audio_file"": ""digit_9.wav"", ""audio_start_global_ms"": 435562.564, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 436062.564}, {""audio_file"": ""digit_2.wav"", ""audio_start_global_ms"": 436626.96, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 437126.96}, {""audio_file"": ""digit_8.wav"", ""audio_start_global_ms"": 437602.629, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 438102.629}, {""audio_file"": ""digit_4.wav"", ""audio_start_global_ms"": 438623.047, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 439123.047}, {""audio_file"": ""digit_6.wav"", ""audio_start_global_ms"": 439595.657, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 440095.657}, {""audio_file"": ""digit_7.wav"", ""audio_start_global_ms"": 440580.561, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 441080.561}]",,435512.433,435562.564,463672.665,6000,28110.101,463672.665,0.0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 435412.433, ""actual_onset_global_ms"": 435560.294, ""actual_offset_global_ms"": 435576.667, ""actual_duration_ms"": 16.373}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 6000, ""intended_onset_ms"": 435512.433, ""actual_onset_global_ms"": 435562.564, ""actual_offset_global_ms"": 441080.561, ""actual_duration_ms"": 5517.997}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 441080.561, ""actual_onset_global_ms"": 441183.73, ""actual_offset_global_ms"": 441711.888, ""actual_duration_ms"": 528.158}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 441711.888, ""actual_onset_global_ms"": 441740.267, ""actual_offset_global_ms"": 463672.665, ""actual_duration_ms"": 21932.398}]",two_failures_in_span,6.0,,,,,,,,,,,,,,,,,,,,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,digit_span,1,formal_span_6,formal,5,2,16,formal,span_6,1779090031,61.075,2026-05-18T15:48:21.233,0,0,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,463678.817,463807.202,6.0,2.0,5.0,"[5, 6, 4, 8, 1, 7]","[""7"", ""1"", ""8"", ""4"", ""6"", ""5""]","[""8"", ""2"", ""6"", ""3"", ""1"", ""5"", ""5"", ""5"", ""5"", ""5"", ""5"", ""5"", ""5"", ""5"", ""5"", ""5"", ""5"", ""5"", ""5"", ""5"", ""5"", ""5"", ""5"", ""5"", ""5"", ""5""]",82631555555555555555555555,onscreen_mouse,3083.086,21227.234,0,0,0.0,0.0,0.0,27.0,"[1391.827, 1424.1, 1193.749, 1836.866, 3685.378, 1054.7, 320.479, 273.687, 273.247, 229.08, 269.701, 275.369, 266.887, 261.678, 222.294, 281.442, 233.458, 269.016, 325.938, 227.98, 276.544, 318.471, 278.276, 278.763, 314.863]",terminate,"[463810.112, 464861.109, 465838.88, 466974.901, 467862.785, 468865.87]","[""digit_5.wav"", ""digit_6.wav"", ""digit_4.wav"", ""digit_8.wav"", ""digit_1.wav"", ""digit_7.wav""]","[{""audio_file"": ""digit_5.wav"", ""audio_start_global_ms"": 463810.112, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 464310.112}, {""audio_file"": ""digit_6.wav"", ""audio_start_global_ms"": 464861.109, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 465361.109}, {""audio_file"": ""digit_4.wav"", ""audio_start_global_ms"": 465838.88, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 466338.88}, {""audio_file"": ""digit_8.wav"", ""audio_start_global_ms"": 466974.901, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 467474.901}, {""audio_file"": ""digit_1.wav"", ""audio_start_global_ms"": 467862.785, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 468362.785}, {""audio_file"": ""digit_7.wav"", ""audio_start_global_ms"": 468865.87, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 469365.87}]",,463778.817,463810.112,491245.97,6000,27435.858,491245.97,0.0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 463678.817, ""actual_onset_global_ms"": 463807.202, ""actual_offset_global_ms"": 463823.575, ""actual_duration_ms"": 16.373}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 6000, ""intended_onset_ms"": 463778.817, ""actual_onset_global_ms"": 463810.112, ""actual_offset_global_ms"": 469365.87, ""actual_duration_ms"": 5555.758}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 469365.87, ""actual_onset_global_ms"": 469499.499, ""actual_offset_global_ms"": 469993.802, ""actual_duration_ms"": 494.303}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 469993.802, ""actual_onset_global_ms"": 470018.455, ""actual_offset_global_ms"": 491245.97, ""actual_duration_ms"": 21227.515}]",two_failures_in_span,6.0,,,,,,,,,,,,,,,,,,,,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,practice_cd,practice,1,1,1,practice,N2_change,1779090031,61.075,2026-05-18T15:49:11.967,0,0,0,1,,,,,,,,,,,,,,,,,514412.125,514464.356,,,,,,,,,,,1,1,,,,,,,,,,8808.774,518012.125,518137.731,527031.689,4000,8893.958,527181.689,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 514412.125, ""actual_onset_global_ms"": 514464.356, ""actual_offset_global_ms"": 514544.305, ""actual_duration_ms"": 79.949}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 514512.125, ""actual_onset_global_ms"": 514596.207, ""actual_offset_global_ms"": 517074.774, ""actual_duration_ms"": 2478.567}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 517074.774, ""actual_onset_global_ms"": 517081.371, ""actual_offset_global_ms"": 518078.903, ""actual_duration_ms"": 997.532}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 518078.903, ""actual_onset_global_ms"": 518137.731, ""actual_offset_global_ms"": 527031.689, ""actual_duration_ms"": 8893.958}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 527031.689, ""actual_onset_global_ms"": 527067.087, ""actual_offset_global_ms"": 527206.358, ""actual_duration_ms"": 139.271}]",,,2.0,change,1.0,"[101.79, -135.26]","[[-259.08, -97.51], [101.79, -135.26]]","[""blue"", ""red""]","[""blue"", ""green""]",red,green,j,change,j,correct,correct.wav,527035.394,150.0,527535.394,2.0,1.0,1.0
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,practice_cd,practice,1,2,2,practice,N1_same,1779090031,61.075,2026-05-18T15:49:24.754,0,0,0,1,,,,,,,,,,,,,,,,,527200.002,527236.322,,,,,,,,,,,1,1,,,,,,,,,,3148.313,530800.002,530927.853,534134.511,4000,3206.658,534284.511,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 527200.002, ""actual_onset_global_ms"": 527236.322, ""actual_offset_global_ms"": 527342.253, ""actual_duration_ms"": 105.931}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 527300.002, ""actual_onset_global_ms"": 527383.458, ""actual_offset_global_ms"": 529879.526, ""actual_duration_ms"": 2496.068}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 529879.526, ""actual_onset_global_ms"": 529884.301, ""actual_offset_global_ms"": 530884.35, ""actual_duration_ms"": 1000.049}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 530884.35, ""actual_onset_global_ms"": 530927.853, ""actual_offset_global_ms"": 534134.511, ""actual_duration_ms"": 3206.658}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 534134.511, ""actual_onset_global_ms"": 534170.792, ""actual_offset_global_ms"": 534313.259, ""actual_duration_ms"": 142.467}]",,,1.0,same,0.0,"[110.32, 190.67]","[[110.32, 190.67]]","[""blue""]","[""blue""]",blue,blue,s,same,s,correct,correct.wav,534135.515,150.0,534635.515,1.0,1.0,1.0
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,practice_cd,practice,1,3,3,practice,N2_change,1779090031,61.075,2026-05-18T15:49:31.855,0,0,0,1,,,,,,,,,,,,,,,,,534299.967,534321.474,,,,,,,,,,,1,1,,,,,,,,,,2679.415,537899.967,538027.828,540762.383,4000,2734.555,540912.383,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 534299.967, ""actual_onset_global_ms"": 534321.474, ""actual_offset_global_ms"": 534441.913, ""actual_duration_ms"": 120.439}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 534399.967, ""actual_onset_global_ms"": 534474.119, ""actual_offset_global_ms"": 536954.368, ""actual_duration_ms"": 2480.249}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 536954.368, ""actual_onset_global_ms"": 536957.925, ""actual_offset_global_ms"": 537970.039, ""actual_duration_ms"": 1012.114}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 537970.039, ""actual_onset_global_ms"": 538027.828, ""actual_offset_global_ms"": 540762.383, ""actual_duration_ms"": 2734.555}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 540762.383, ""actual_onset_global_ms"": 540791.752, ""actual_offset_global_ms"": 540934.609, ""actual_duration_ms"": 142.857}]",,,2.0,change,1.0,"[252.87, -124.29]","[[133.08, 125.16], [252.87, -124.29]]","[""green"", ""red""]","[""green"", ""blue""]",red,blue,j,change,j,correct,correct.wav,540762.864,150.0,541262.864,5.0,1.0,1.0
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,practice_cd,practice,1,4,4,practice,N2_same,1779090031,61.075,2026-05-18T15:49:38.475,0,0,0,1,,,,,,,,,,,,,,,,,540921.129,540943.568,,,,,,,,,,,1,1,,,,,,,,,,3189.905,544521.129,544681.941,547949.532,4000,3267.591,548099.532,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 540921.129, ""actual_onset_global_ms"": 540943.568, ""actual_offset_global_ms"": 541063.039, ""actual_duration_ms"": 119.471}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 541021.129, ""actual_onset_global_ms"": 541106.871, ""actual_offset_global_ms"": 543603.951, ""actual_duration_ms"": 2497.08}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 543603.951, ""actual_onset_global_ms"": 543609.901, ""actual_offset_global_ms"": 544615.982, ""actual_duration_ms"": 1006.081}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 544615.982, ""actual_onset_global_ms"": 544681.941, ""actual_offset_global_ms"": 547949.532, ""actual_duration_ms"": 3267.591}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 547949.532, ""actual_onset_global_ms"": 547981.038, ""actual_offset_global_ms"": 548120.902, ""actual_duration_ms"": 139.864}]",,,2.0,same,1.0,"[243.06, 241.98]","[[180.95, -233.66], [243.06, 241.98]]","[""green"", ""red""]","[""green"", ""red""]",red,red,s,same,s,correct,correct.wav,547950.251,150.0,548450.251,2.0,1.0,1.0
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,practice_cd,practice,1,5,5,practice,N1_change,1779090031,61.075,2026-05-18T15:49:45.662,0,0,0,1,,,,,,,,,,,,,,,,,548107.753,548131.04,,,,,,,,,,,1,1,,,,,,,,,,2496.756,551707.753,551795.907,554369.85,4000,2573.943,554519.85,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 548107.753, ""actual_onset_global_ms"": 548131.04, ""actual_offset_global_ms"": 548225.762, ""actual_duration_ms"": 94.722}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 548207.753, ""actual_onset_global_ms"": 548266.225, ""actual_offset_global_ms"": 550757.709, ""actual_duration_ms"": 2491.484}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 550757.709, ""actual_onset_global_ms"": 550764.455, ""actual_offset_global_ms"": 551758.435, ""actual_duration_ms"": 993.98}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 551758.435, ""actual_onset_global_ms"": 551795.907, ""actual_offset_global_ms"": 554369.85, ""actual_duration_ms"": 2573.943}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 554369.85, ""actual_onset_global_ms"": 554403.583, ""actual_offset_global_ms"": 554540.108, ""actual_duration_ms"": 136.525}]",,,1.0,change,0.0,"[-248.82, 247.45]","[[-248.82, 247.45]]","[""purple""]","[""green""]",purple,green,j,change,j,correct,correct.wav,554370.544,150.0,554870.544,1.0,1.0,1.0
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,practice_cd,practice,1,6,6,practice,N1_same,1779090031,61.075,2026-05-18T15:49:52.081,0,0,0,1,,,,,,,,,,,,,,,,,554526.719,554548.857,,,,,,,,,,,1,1,,,,,,,,,,1613.082,558126.719,558226.45,559895.345,4000,1668.895,560045.345,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 554526.719, ""actual_onset_global_ms"": 554548.857, ""actual_offset_global_ms"": 554654.543, ""actual_duration_ms"": 105.686}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 554626.719, ""actual_onset_global_ms"": 554705.883, ""actual_offset_global_ms"": 557179.373, ""actual_duration_ms"": 2473.49}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 557179.373, ""actual_onset_global_ms"": 557186.489, ""actual_offset_global_ms"": 558185.111, ""actual_duration_ms"": 998.622}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 558185.111, ""actual_onset_global_ms"": 558226.45, ""actual_offset_global_ms"": 559895.345, ""actual_duration_ms"": 1668.895}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 559895.345, ""actual_onset_global_ms"": 559928.383, ""actual_offset_global_ms"": 560074.896, ""actual_duration_ms"": 146.513}]",,,1.0,same,0.0,"[-8.4, -149.3]","[[-8.4, -149.3]]","[""blue""]","[""blue""]",blue,blue,s,same,s,correct,correct.wav,559896.198,150.0,560396.198,1.0,1.0,1.0
