participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,intended_trial_start_ms,actual_trial_start_ms,condition,target_direction,flankers_direction,array_pattern_text,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,feedback_type,practice_pass_flag,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,trial_transition,previous_rule,current_rule,cue_to_first_response_ms,digit_support_target,digit_transform_demo_used,digit_keypad_demo_used,digit_hesitation_prompt_used,digit_post_support_span_success,span_length,trial_index_within_span,span_round,presented_sequence,correct_backward_sequence,participant_input_sequence,participant_input_string,input_method,first_key_latency_ms,response_complete_time_ms,accuracy,omission_input,delete_count,clear_count,click_count,inter_key_intervals_ms,adaptive_decision,digits_audio_onsets_ms,digits_audio_files,digits_audio_events_json,repeated_audio_once_in_practice,trigger_trial_index,termination_reason,terminal_span_length,set_size,trial_type,probe_index,probe_position_xy,item_positions,item_colors_memory,item_colors_test,probe_original_color,probe_test_color,response_key,response_label,layout_generation_attempts,overlap_check_passed
044,044_T1_20260518_150552,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,5,11,practice,congruent,1779087952,59.935,2026-05-18T15:08:02.379,0,0,0,1,122988.092,123012.758,congruent,left,left,<<<<<,s,s,1,3370.223,126484.36,correct,1.0,123088.092,123114.137,126484.36,3000,3370.223,127084.36,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 122988.092, ""actual_onset_global_ms"": 123012.758, ""actual_offset_global_ms"": 123105.337, ""actual_duration_ms"": 92.579}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 123088.092, ""actual_onset_global_ms"": 123114.137, ""actual_offset_global_ms"": 126484.36, ""actual_duration_ms"": 3370.223}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 126484.36, ""actual_onset_global_ms"": 126514.36, ""actual_offset_global_ms"": 127132.038, ""actual_duration_ms"": 617.678}]",correct.wav,126490.15,600.0,127090.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044,044_T1_20260518_150552,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,6,12,practice,incongruent,1779087952,59.935,2026-05-18T15:08:06.516,0,0,0,1,127124.909,127152.084,incongruent,right,left,<<><<,j,j,1,2799.172,130077.907,correct,1.0,127224.909,127278.735,130077.907,3000,2799.172,130677.907,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 127124.909, ""actual_onset_global_ms"": 127152.084, ""actual_offset_global_ms"": 127265.845, ""actual_duration_ms"": 113.761}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 127224.909, ""actual_onset_global_ms"": 127278.735, ""actual_offset_global_ms"": 130077.907, ""actual_duration_ms"": 2799.172}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 130077.907, ""actual_onset_global_ms"": 130127.46, ""actual_offset_global_ms"": 130720.65, ""actual_duration_ms"": 593.19}]",correct.wav,130099.255,600.0,130699.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044,044_T1_20260518_150552,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,1,13,formal,congruent,1779087952,59.935,2026-05-18T15:08:20.232,0,0,0,1,140840.332,140876.87,congruent,right,right,>>>>>,j,j,1,6130.933,147140.991,none,,140940.332,141010.058,147140.991,3000,6130.933,147140.991,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 140840.332, ""actual_onset_global_ms"": 140876.87, ""actual_offset_global_ms"": 140990.279, ""actual_duration_ms"": 113.409}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 140940.332, ""actual_onset_global_ms"": 141010.058, ""actual_offset_global_ms"": 147140.991, ""actual_duration_ms"": 6130.933}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044,044_T1_20260518_150552,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,2,14,formal,congruent,1779087952,59.935,2026-05-18T15:08:26.565,0,0,0,1,147173.039,147200.127,congruent,right,right,>>>>>,j,j,1,2761.163,150101.869,none,,147273.039,147340.706,150101.869,3000,2761.163,150101.869,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 147173.039, ""actual_onset_global_ms"": 147200.127, ""actual_offset_global_ms"": 147320.147, ""actual_duration_ms"": 120.02}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 147273.039, ""actual_onset_global_ms"": 147340.706, ""actual_offset_global_ms"": 150101.869, ""actual_duration_ms"": 2761.163}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044,044_T1_20260518_150552,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,3,15,formal,incongruent,1779087952,59.935,2026-05-18T15:08:29.537,0,0,0,1,150145.368,150184.214,incongruent,right,left,<<><<,j,j,1,1766.692,152049.686,none,,150245.368,150282.994,152049.686,3000,1766.692,152049.686,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 150145.368, ""actual_onset_global_ms"": 150184.214, ""actual_offset_global_ms"": 150266.248, ""actual_duration_ms"": 82.034}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 150245.368, ""actual_onset_global_ms"": 150282.994, ""actual_offset_global_ms"": 152049.686, ""actual_duration_ms"": 1766.692}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044,044_T1_20260518_150552,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,4,16,formal,congruent,1779087952,59.935,2026-05-18T15:08:31.454,0,0,0,1,152062.156,152091.968,congruent,left,left,<<<<<,s,s,1,2073.722,154296.69,none,,152162.156,152222.968,154296.69,3000,2073.722,154296.69,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 152062.156, ""actual_onset_global_ms"": 152091.968, ""actual_offset_global_ms"": 152203.07, ""actual_duration_ms"": 111.102}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 152162.156, ""actual_onset_global_ms"": 152222.968, ""actual_offset_global_ms"": 154296.69, ""actual_duration_ms"": 2073.722}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044,044_T1_20260518_150552,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,5,17,formal,incongruent,1779087952,59.935,2026-05-18T15:08:33.711,0,0,0,1,154319.024,154350.401,incongruent,left,right,>><>>,s,s,1,997.072,155481.742,none,,154419.024,154484.67,155481.742,3000,997.072,155481.742,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 154319.024, ""actual_onset_global_ms"": 154350.401, ""actual_offset_global_ms"": 154465.796, ""actual_duration_ms"": 115.395}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 154419.024, ""actual_onset_global_ms"": 154484.67, ""actual_offset_global_ms"": 155481.742, ""actual_duration_ms"": 997.072}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044,044_T1_20260518_150552,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,6,18,formal,incongruent,1779087952,59.935,2026-05-18T15:08:34.909,0,0,0,1,155517.671,155544.951,incongruent,right,left,<<><<,j,j,1,797.99,156473.91,none,,155617.671,155675.92,156473.91,3000,797.99,156473.91,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 155517.671, ""actual_onset_global_ms"": 155544.951, ""actual_offset_global_ms"": 155654.56, ""actual_duration_ms"": 109.609}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 155617.671, ""actual_onset_global_ms"": 155675.92, ""actual_offset_global_ms"": 156473.91, ""actual_duration_ms"": 797.99}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044,044_T1_20260518_150552,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,7,19,formal,congruent,1779087952,59.935,2026-05-18T15:08:35.901,0,0,0,1,156508.83,156544.001,congruent,left,left,<<<<<,s,s,1,807.383,157483.076,none,,156608.83,156675.693,157483.076,3000,807.383,157483.076,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 156508.83, ""actual_onset_global_ms"": 156544.001, ""actual_offset_global_ms"": 156654.283, ""actual_duration_ms"": 110.282}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 156608.83, ""actual_onset_global_ms"": 156675.693, ""actual_offset_global_ms"": 157483.076, ""actual_duration_ms"": 807.383}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044,044_T1_20260518_150552,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,8,20,formal,incongruent,1779087952,59.935,2026-05-18T15:08:36.914,0,0,0,1,157522.802,157550.456,incongruent,right,left,<<><<,j,j,1,689.544,158361.488,none,,157622.802,157671.944,158361.488,3000,689.544,158361.488,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 157522.802, ""actual_onset_global_ms"": 157550.456, ""actual_offset_global_ms"": 157655.056, ""actual_duration_ms"": 104.6}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 157622.802, ""actual_onset_global_ms"": 157671.944, ""actual_offset_global_ms"": 158361.488, ""actual_duration_ms"": 689.544}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044,044_T1_20260518_150552,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,9,21,formal,congruent,1779087952,59.935,2026-05-18T15:08:37.775,0,0,0,1,158383.934,158408.967,congruent,right,right,>>>>>,j,j,1,960.129,159494.028,none,,158483.934,158533.899,159494.028,3000,960.129,159494.028,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 158383.934, ""actual_onset_global_ms"": 158408.967, ""actual_offset_global_ms"": 158515.121, ""actual_duration_ms"": 106.154}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 158483.934, ""actual_onset_global_ms"": 158533.899, ""actual_offset_global_ms"": 159494.028, ""actual_duration_ms"": 960.129}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044,044_T1_20260518_150552,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,10,22,formal,incongruent,1779087952,59.935,2026-05-18T15:08:38.915,0,0,0,1,159524.086,159553.039,incongruent,left,right,>><>>,s,s,1,807.313,160497.16,none,,159624.086,159689.847,160497.16,3000,807.313,160497.16,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 159524.086, ""actual_onset_global_ms"": 159553.039, ""actual_offset_global_ms"": 159668.284, ""actual_duration_ms"": 115.245}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 159624.086, ""actual_onset_global_ms"": 159689.847, ""actual_offset_global_ms"": 160497.16, ""actual_duration_ms"": 807.313}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
