participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,intended_trial_start_ms,actual_trial_start_ms,condition,target_direction,flankers_direction,array_pattern_text,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,feedback_type,practice_pass_flag,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,trial_transition,previous_rule,current_rule,cue_to_first_response_ms,trigger_trial_index,digit_support_target,digit_transform_demo_used,digit_keypad_demo_used,digit_hesitation_prompt_used,digit_post_support_span_success,span_length,trial_index_within_span,span_round,presented_sequence,correct_backward_sequence,participant_input_sequence,participant_input_string,input_method,first_key_latency_ms,response_complete_time_ms,accuracy,omission_input,delete_count,clear_count,click_count,inter_key_intervals_ms,adaptive_decision,digits_audio_onsets_ms,digits_audio_files,digits_audio_events_json,repeated_audio_once_in_practice,termination_reason,terminal_span_length,set_size,trial_type,probe_index,probe_position_xy,item_positions,item_colors_memory,item_colors_test,probe_original_color,probe_test_color,response_key,response_label,layout_generation_attempts,overlap_check_passed
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,digit_span,3,formal_span_2,formal,1,2,8,formal,span_2,1779091364,60.0,2026-05-18T16:10:15.204,0,0,0,1,444501.142,444595.501,,,,,,,1,,,,,444601.142,444690.099,452084.497,2000,7394.398,452084.497,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 444501.142, ""actual_onset_global_ms"": 444595.501, ""actual_offset_global_ms"": 444706.403, ""actual_duration_ms"": 110.902}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 2000, ""intended_onset_ms"": 444601.142, ""actual_onset_global_ms"": 444690.099, ""actual_offset_global_ms"": 446206.892, ""actual_duration_ms"": 1516.793}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 446206.892, ""actual_onset_global_ms"": 446227.901, ""actual_offset_global_ms"": 446735.645, ""actual_duration_ms"": 507.744}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 446735.645, ""actual_onset_global_ms"": 446735.252, ""actual_offset_global_ms"": 452084.497, ""actual_duration_ms"": 5349.245}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,none,0.0,0.0,0.0,0.0,2.0,2.0,1.0,"[6, 1]","[""1"", ""6""]","[""1"", ""6""]",16,onscreen_mouse,2976.33,5348.971,1.0,0.0,0.0,0.0,3.0,[1055.946],advance,"[444690.099, 445706.892]","[""digit_6.wav"", ""digit_1.wav""]","[{""audio_file"": ""digit_6.wav"", ""audio_start_global_ms"": 444690.099, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 445190.099}, {""audio_file"": ""digit_1.wav"", ""audio_start_global_ms"": 445706.892, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 446206.892}]",0.0,two_failures_in_span,4.0,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,digit_span,3,formal_span_3,formal,2,1,9,formal,span_3,1779091364,60.0,2026-05-18T16:10:22.792,0,0,0,1,452089.508,452185.402,,,,,,,0,,,,,452189.508,452281.413,462793.922,3000,10512.509,462793.922,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 452089.508, ""actual_onset_global_ms"": 452185.402, ""actual_offset_global_ms"": 452297.928, ""actual_duration_ms"": 112.526}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 452189.508, ""actual_onset_global_ms"": 452281.413, ""actual_offset_global_ms"": 454831.77, ""actual_duration_ms"": 2550.357}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 454831.77, ""actual_onset_global_ms"": 454853.78, ""actual_offset_global_ms"": 455365.121, ""actual_duration_ms"": 511.341}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 455365.121, ""actual_onset_global_ms"": 455364.288, ""actual_offset_global_ms"": 462793.922, ""actual_duration_ms"": 7429.634}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,none,0.0,0.0,0.0,0.0,3.0,1.0,2.0,"[5, 8, 9]","[""9"", ""8"", ""5""]","[""8"", ""6"", ""9""]",869,onscreen_mouse,4597.722,7429.243,0.0,0.0,0.0,0.0,4.0,"[878.114, 918.816]",advance,"[452281.413, 453336.679, 454331.77]","[""digit_5.wav"", ""digit_8.wav"", ""digit_9.wav""]","[{""audio_file"": ""digit_5.wav"", ""audio_start_global_ms"": 452281.413, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 452781.413}, {""audio_file"": ""digit_8.wav"", ""audio_start_global_ms"": 453336.679, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 453836.679}, {""audio_file"": ""digit_9.wav"", ""audio_start_global_ms"": 454331.77, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 454831.77}]",0.0,two_failures_in_span,4.0,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,digit_span,3,formal_span_3,formal,2,2,10,formal,span_3,1779091364,60.0,2026-05-18T16:10:33.500,0,0,0,1,462797.305,462891.645,,,,,,,1,,,,,462897.305,462986.645,477490.569,3000,14503.924,477490.569,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 462797.305, ""actual_onset_global_ms"": 462891.645, ""actual_offset_global_ms"": 463002.976, ""actual_duration_ms"": 111.331}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 462897.305, ""actual_onset_global_ms"": 462986.645, ""actual_offset_global_ms"": 465518.364, ""actual_duration_ms"": 2531.719}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 465518.364, ""actual_onset_global_ms"": 465541.654, ""actual_offset_global_ms"": 466053.85, ""actual_duration_ms"": 512.196}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 466053.85, ""actual_onset_global_ms"": 466053.442, ""actual_offset_global_ms"": 477490.569, ""actual_duration_ms"": 11437.127}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,none,0.0,0.0,0.0,0.0,3.0,2.0,2.0,"[3, 2, 5]","[""5"", ""2"", ""3""]","[""5"", ""2"", ""3""]",523,onscreen_mouse,5790.78,11436.83,1.0,0.0,1.0,0.0,6.0,"[364.857, 2724.925, 802.522]",advance,"[462986.645, 464002.441, 465018.364]","[""digit_3.wav"", ""digit_2.wav"", ""digit_5.wav""]","[{""audio_file"": ""digit_3.wav"", ""audio_start_global_ms"": 462986.645, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 463486.645}, {""audio_file"": ""digit_2.wav"", ""audio_start_global_ms"": 464002.441, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 464502.441}, {""audio_file"": ""digit_5.wav"", ""audio_start_global_ms"": 465018.364, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 465518.364}]",0.0,two_failures_in_span,4.0,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,digit_span,3,formal_span_4,formal,3,1,11,formal,span_4,1779091364,60.0,2026-05-18T16:10:48.199,0,0,0,1,477496.307,477594.468,,,,,,,0,,,,,477596.307,477690.498,498351.376,4000,20660.878,498351.376,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 477496.307, ""actual_onset_global_ms"": 477594.468, ""actual_offset_global_ms"": 477706.992, ""actual_duration_ms"": 112.524}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 477596.307, ""actual_onset_global_ms"": 477690.498, ""actual_offset_global_ms"": 481194.884, ""actual_duration_ms"": 3504.386}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 481194.884, ""actual_onset_global_ms"": 481262.526, ""actual_offset_global_ms"": 481770.325, ""actual_duration_ms"": 507.799}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 481770.325, ""actual_onset_global_ms"": 481769.796, ""actual_offset_global_ms"": 498351.376, ""actual_duration_ms"": 16581.58}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,none,0.0,0.0,0.0,0.0,4.0,1.0,3.0,"[5, 1, 6, 2]","[""2"", ""6"", ""1"", ""5""]","[""6"", ""5"", ""1"", ""2""]",6512,onscreen_mouse,9268.222,16581.335,0.0,0.0,0.0,0.0,5.0,"[1951.565, 2451.928, 1284.707]",terminate,"[477690.498, 478691.679, 479742.804, 480694.884]","[""digit_5.wav"", ""digit_1.wav"", ""digit_6.wav"", ""digit_2.wav""]","[{""audio_file"": ""digit_5.wav"", ""audio_start_global_ms"": 477690.498, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 478190.498}, {""audio_file"": ""digit_1.wav"", ""audio_start_global_ms"": 478691.679, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 479191.679}, {""audio_file"": ""digit_6.wav"", ""audio_start_global_ms"": 479742.804, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 480242.804}, {""audio_file"": ""digit_2.wav"", ""audio_start_global_ms"": 480694.884, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 481194.884}]",0.0,two_failures_in_span,4.0,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,digit_span,3,formal_span_4,formal,3,2,12,formal,span_4,1779091364,60.0,2026-05-18T16:11:09.058,0,0,0,1,498354.893,498448.396,,,,,,,0,,,,,498454.893,498545.074,526294.477,4000,27749.403,526294.477,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 498354.893, ""actual_onset_global_ms"": 498448.396, ""actual_offset_global_ms"": 498561.419, ""actual_duration_ms"": 113.023}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 498454.893, ""actual_onset_global_ms"": 498545.074, ""actual_offset_global_ms"": 502064.672, ""actual_duration_ms"": 3519.598}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 502064.672, ""actual_onset_global_ms"": 502130.802, ""actual_offset_global_ms"": 502647.429, ""actual_duration_ms"": 516.627}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 502647.429, ""actual_onset_global_ms"": 502646.383, ""actual_offset_global_ms"": 526294.477, ""actual_duration_ms"": 23648.094}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,none,0.0,0.0,0.0,0.0,4.0,2.0,3.0,"[7, 1, 6, 3]","[""3"", ""6"", ""1"", ""7""]","[""5"", ""7"", ""8"", ""9""]",5789,onscreen_mouse,6576.177,23647.787,0.0,0.0,0.0,0.0,5.0,"[1983.707, 3304.523, 7034.426]",terminate,"[498545.074, 499547.488, 500548.247, 501564.672]","[""digit_7.wav"", ""digit_1.wav"", ""digit_6.wav"", ""digit_3.wav""]","[{""audio_file"": ""digit_7.wav"", ""audio_start_global_ms"": 498545.074, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 499045.074}, {""audio_file"": ""digit_1.wav"", ""audio_start_global_ms"": 499547.488, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 500047.488}, {""audio_file"": ""digit_6.wav"", ""audio_start_global_ms"": 500548.247, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 501048.247}, {""audio_file"": ""digit_3.wav"", ""audio_start_global_ms"": 501564.672, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 502064.672}]",0.0,two_failures_in_span,4.0,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,practice_cd,practice,1,1,1,practice,N1_same,1779091364,60.0,2026-05-18T16:12:15.393,0,0,0,1,564689.896,564705.047,,,,,s,,0,2580.049,,incorrect,0.0,568289.896,568363.908,570958.781,4000,2594.873,571108.781,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 564689.896, ""actual_onset_global_ms"": 564705.047, ""actual_offset_global_ms"": 564822.005, ""actual_duration_ms"": 116.958}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 564789.896, ""actual_onset_global_ms"": 564825.471, ""actual_offset_global_ms"": 567338.794, ""actual_duration_ms"": 2513.323}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 567338.794, ""actual_onset_global_ms"": 567339.244, ""actual_offset_global_ms"": 568355.478, ""actual_duration_ms"": 1016.234}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 568355.478, ""actual_onset_global_ms"": 568363.908, ""actual_offset_global_ms"": 570958.781, ""actual_duration_ms"": 2594.873}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 570958.781, ""actual_onset_global_ms"": 570975.739, ""actual_offset_global_ms"": 571139.183, ""actual_duration_ms"": 163.444}]",incorrect.wav,570959.241,150.0,571459.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,same,0.0,"[195.75, 118.57]","[[195.75, 118.57]]","[""yellow""]","[""yellow""]",yellow,yellow,j,change,1.0,1.0
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,practice_cd,practice,1,2,2,practice,N1_change,1779091364,60.0,2026-05-18T16:12:21.830,0,0,0,1,571126.406,571139.076,,,,,j,,0,2649.258,,incorrect,0.0,574726.406,574778.874,577453.617,4000,2674.743,577603.617,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 571126.406, ""actual_onset_global_ms"": 571139.076, ""actual_offset_global_ms"": 571255.881, ""actual_duration_ms"": 116.805}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 571226.406, ""actual_onset_global_ms"": 571258.638, ""actual_offset_global_ms"": 573769.565, ""actual_duration_ms"": 2510.927}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 573769.565, ""actual_onset_global_ms"": 573760.168, ""actual_offset_global_ms"": 574773.836, ""actual_duration_ms"": 1013.668}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 574773.836, ""actual_onset_global_ms"": 574778.874, ""actual_offset_global_ms"": 577453.617, ""actual_duration_ms"": 2674.743}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 577453.617, ""actual_onset_global_ms"": 577467.919, ""actual_offset_global_ms"": 577634.673, ""actual_duration_ms"": 166.754}]",incorrect.wav,577453.909,150.0,577953.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,change,0.0,"[-79.27, 118.81]","[[-79.27, 118.81]]","[""purple""]","[""blue""]",purple,blue,s,same,1.0,1.0
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,practice_cd,practice,1,3,3,practice,N2_same,1779091364,60.0,2026-05-18T16:12:28.324,0,0,0,1,577621.746,577634.937,,,,,s,,0,6626.798,,incorrect,0.0,581221.746,581285.731,587937.323,4000,6651.592,588087.323,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 577621.746, ""actual_onset_global_ms"": 577634.937, ""actual_offset_global_ms"": 577750.895, ""actual_duration_ms"": 115.958}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 577721.746, ""actual_onset_global_ms"": 577763.605, ""actual_offset_global_ms"": 580258.666, ""actual_duration_ms"": 2495.061}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 580258.666, ""actual_onset_global_ms"": 580253.425, ""actual_offset_global_ms"": 581269.248, ""actual_duration_ms"": 1015.823}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 581269.248, ""actual_onset_global_ms"": 581285.731, ""actual_offset_global_ms"": 587937.323, ""actual_duration_ms"": 6651.592}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 587937.323, ""actual_onset_global_ms"": 587954.47, ""actual_offset_global_ms"": 588121.597, ""actual_duration_ms"": 167.127}]",incorrect.wav,587937.652,150.0,588437.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2.0,same,0.0,"[-169.36, 56.96]","[[-169.36, 56.96], [85.46, -131.02]]","[""green"", ""blue""]","[""green"", ""blue""]",green,green,j,change,2.0,1.0
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,practice_cd,practice,1,4,4,practice,N1_same,1779091364,60.0,2026-05-18T16:12:38.810,0,0,0,1,588108.374,588120.983,,,,,s,,1,6115.961,,correct,0.0,591708.374,591751.167,597887.029,4000,6135.862,598037.029,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 588108.374, ""actual_onset_global_ms"": 588120.983, ""actual_offset_global_ms"": 588238.552, ""actual_duration_ms"": 117.569}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 588208.374, ""actual_onset_global_ms"": 588241.698, ""actual_offset_global_ms"": 590740.41, ""actual_duration_ms"": 2498.712}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 590740.41, ""actual_onset_global_ms"": 590730.082, ""actual_offset_global_ms"": 591746.118, ""actual_duration_ms"": 1016.036}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 591746.118, ""actual_onset_global_ms"": 591751.167, ""actual_offset_global_ms"": 597887.029, ""actual_duration_ms"": 6135.862}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 597887.029, ""actual_onset_global_ms"": 597900.516, ""actual_offset_global_ms"": 598066.818, ""actual_duration_ms"": 166.302}]",correct.wav,597887.674,150.0,598387.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,same,0.0,"[-230.17, 253.85]","[[-230.17, 253.85]]","[""red""]","[""red""]",red,red,s,same,1.0,1.0
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,practice_cd,practice,1,5,5,practice,N2_change,1779091364,60.0,2026-05-18T16:12:48.756,0,0,0,1,598052.955,598067.355,,,,,j,,0,1668.168,,incorrect,0.0,601652.955,601715.191,603401.263,4000,1686.072,603551.263,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 598052.955, ""actual_onset_global_ms"": 598067.355, ""actual_offset_global_ms"": 598183.888, ""actual_duration_ms"": 116.533}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 598152.955, ""actual_onset_global_ms"": 598200.273, ""actual_offset_global_ms"": 600693.923, ""actual_duration_ms"": 2493.65}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 600693.923, ""actual_onset_global_ms"": 600683.918, ""actual_offset_global_ms"": 601701.681, ""actual_duration_ms"": 1017.763}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 601701.681, ""actual_onset_global_ms"": 601715.191, ""actual_offset_global_ms"": 603401.263, ""actual_duration_ms"": 1686.072}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 603401.263, ""actual_onset_global_ms"": 603417.949, ""actual_offset_global_ms"": 603569.531, ""actual_duration_ms"": 151.582}]",incorrect.wav,603401.627,150.0,603901.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2.0,change,0.0,"[-130.94, -234.8]","[[-130.94, -234.8], [37.07, 157.71]]","[""green"", ""purple""]","[""blue"", ""purple""]",green,blue,s,same,2.0,1.0
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,practice_cd,practice,1,6,6,practice,N2_change,1779091364,60.0,2026-05-18T16:12:54.259,0,0,0,1,603556.252,603567.606,,,,,j,,1,1794.56,,correct,0.0,607156.252,607217.172,609022.097,4000,1804.925,609172.097,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 603556.252, ""actual_onset_global_ms"": 603567.606, ""actual_offset_global_ms"": 603684.957, ""actual_duration_ms"": 117.351}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 603656.252, ""actual_onset_global_ms"": 603698.72, ""actual_offset_global_ms"": 606187.454, ""actual_duration_ms"": 2488.734}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 606187.454, ""actual_onset_global_ms"": 606186.946, ""actual_offset_global_ms"": 607203.627, ""actual_duration_ms"": 1016.681}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 607203.627, ""actual_onset_global_ms"": 607217.172, ""actual_offset_global_ms"": 609022.097, ""actual_duration_ms"": 1804.925}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 609022.097, ""actual_onset_global_ms"": 609039.696, ""actual_offset_global_ms"": 609189.355, ""actual_duration_ms"": 149.659}]",correct.wav,609022.411,150.0,609522.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,change,1.0,"[-185.27, 208.77]","[[-216.98, -43.32], [-185.27, 208.77]]","[""red"", ""purple""]","[""red"", ""blue""]",purple,blue,j,change,2.0,1.0
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,practice_cd,practice,1,7,7,practice,N1_change,1779091364,60.0,2026-05-18T16:12:59.880,0,0,0,1,609176.588,609189.345,,,,,j,,1,488.464,,correct,0.0,612776.588,612826.896,613333.873,4000,506.977,613483.873,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 609176.588, ""actual_onset_global_ms"": 609189.345, ""actual_offset_global_ms"": 609306.046, ""actual_duration_ms"": 116.701}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 609276.588, ""actual_onset_global_ms"": 609310.057, ""actual_offset_global_ms"": 611817.316, ""actual_duration_ms"": 2507.259}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 611817.316, ""actual_onset_global_ms"": 611808.009, ""actual_offset_global_ms"": 612822.136, ""actual_duration_ms"": 1014.127}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 612822.136, ""actual_onset_global_ms"": 612826.896, ""actual_offset_global_ms"": 613333.873, ""actual_duration_ms"": 506.977}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 613333.873, ""actual_onset_global_ms"": 613350.184, ""actual_offset_global_ms"": 613517.164, ""actual_duration_ms"": 166.98}]",correct.wav,613334.298,150.0,613834.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,change,0.0,"[60.52, -239.59]","[[60.52, -239.59]]","[""red""]","[""green""]",red,green,j,change,1.0,1.0
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,practice_cd,practice,1,8,8,practice,N2_same,1779091364,60.0,2026-05-18T16:13:04.206,0,0,0,1,613504.084,613516.604,,,,,s,,1,543.004,,correct,0.0,617104.084,617168.767,617801.241,4000,632.474,617951.241,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 613504.084, ""actual_onset_global_ms"": 613516.604, ""actual_offset_global_ms"": 613633.793, ""actual_duration_ms"": 117.189}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 613604.084, ""actual_onset_global_ms"": 613646.613, ""actual_offset_global_ms"": 616150.201, ""actual_duration_ms"": 2503.588}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 616150.201, ""actual_onset_global_ms"": 616140.279, ""actual_offset_global_ms"": 617151.78, ""actual_duration_ms"": 1011.501}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 617151.78, ""actual_onset_global_ms"": 617168.767, ""actual_offset_global_ms"": 617801.241, ""actual_duration_ms"": 632.474}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 617801.241, ""actual_onset_global_ms"": 617818.21, ""actual_offset_global_ms"": 617968.289, ""actual_duration_ms"": 150.079}]",correct.wav,617801.572,150.0,618301.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,same,0.0,"[14.26, 181.44]","[[14.26, 181.44], [159.97, -76.07]]","[""yellow"", ""green""]","[""yellow"", ""green""]",yellow,yellow,s,same,2.0,1.0
